,datetime,mkt_value,margin,pnl,cash,net_asset,net_value
237,2007-12-10,13357851.93,6678925.965,36180.699999999255,2898598.3350000065,9577524.300000006,0.9577524300000007
238,2007-12-11,12450739.239999998,6225369.619999999,-52124.999999999534,3300029.680000007,9525399.300000006,0.9525399300000006
239,2007-12-12,11430439.19,5715219.595,-25197.4300000011,3784982.275000005,9500201.870000005,0.9500201870000005
240,2007-12-13,10450192.84,5225096.42,44114.56000000052,4319220.010000005,9544316.430000005,0.9544316430000005
241,2007-12-14,9544302.24,4772151.12,-49958.320000000414,4722206.990000005,9494358.110000005,0.9494358110000005
242,2007-12-17,10443746.34,5221873.17,-9871.490000000224,4262613.450000005,9484486.620000005,0.9484486620000004
243,2007-12-18,11381359.59,5690679.795,16052.320000000647,3809859.145000005,9500538.940000005,0.9500538940000005
244,2007-12-19,12350661.48,6175330.74,40651.60999999987,3365859.8100000042,9541190.550000004,0.9541190550000005
245,2007-12-20,13357664.16,6678832.08,-34918.69999999972,2827439.770000005,9506271.850000005,0.9506271850000005
246,2007-12-21,14259358.159999998,7129679.079999999,48108.57999999961,2424701.350000006,9554380.430000005,0.9554380430000006
247,2007-12-24,15286982.689999998,7643491.344999999,102443.47999999998,2013332.565000007,9656823.910000006,0.9656823910000005
